,FinalWorth,Person Name,Age,country,City,source,Industries,Country_Of_Citizenship,Self_Made,Status,Gender,State,Residence_State_Region,Birth Year,Birth Month,Birthday,CPI Country,CPI ChangeCountry,GDP_Country,Gross_Tertiarye_Education_Enrollment,Gross_Primary_Education_Enrollment_Country,Life_Expectancy_Country,Tax_Revenue_Country,Total_TaxRate_Country,Population_Country,Latitude Country,Longitude Country
832,3500,Leng Youbin,54.0,China,Beijing,Infant formula,Food & Beverage,China,True,D,M,,,1969.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
833,3500,Daniel Loeb,61.0,United States,New York,Hedge funds,Finance & Investments,United States,True,D,M,New York,Northeast,1961.0,12.0,18.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
834,3500,Margarita Louis-Dreyfus & family,60.0,Switzerland,Davos,Commodities,Food & Beverage,Switzerland,False,D,F,,,1962.0,6.0,1.0,99.55,0.4,703082435360.0,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
835,3500,Prasert Prasarttong-Osoth,90.0,Thailand,Bangkok,Hospitals,Healthcare,Thailand,True,U,M,,,1933.0,3.0,26.0,113.27,0.7,543649976166.0,49.3,99.8,76.9,14.9,29.5,69625582.0,15.870032,100.992541
836,3500,Ira Rennert,88.0,United States,New York,Investments,Finance & Investments,United States,True,D,M,New York,Northeast,1934.0,5.0,31.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
837,3500,Dirk Rossmann & family,76.0,Germany,Lower-Saxony,Drugstores,Fashion & Retail,Germany,True,U,M,,,1946.0,9.0,7.0,112.85,1.4,3845630030824.0,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
838,3500,Arkady Rotenberg,71.0,Russia,Moscow,"Construction, pipes, banking",Construction & Engineering,Russia,True,U,M,,,1951.0,12.0,15.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
839,3500,Remo Ruffini,61.0,Italy,Como,Winter jackets,Fashion & Retail,Italy,True,U,M,,,1961.0,8.0,27.0,110.62,0.6,2001244392042.0,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738
840,3500,Karin Sartorius-Herbst,,Germany,Northeim,Biopharmaceuticals,Healthcare,Germany,False,U,F,,,,,,112.85,1.4,3845630030824.0,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
841,3500,Vivek Chaand Sehgal,66.0,India,Delhi,Auto parts,Automotive,Australia,True,U,M,,,1956.0,9.0,28.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
842,3500,Scott Shleifer,45.0,United States,New York,Private equity,Finance & Investments,United States,True,D,M,New York,Northeast,1977.0,6.0,14.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
843,3500,Thomas Siebel,70.0,United States,Woodside,Business software,Technology,United States,True,E,M,California,West,1952.0,11.0,22.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
844,3500,Wim van der Leegte & family,75.0,Netherlands,Eindhoven,Manufacturing,Manufacturing,Netherlands,False,U,M,,,1947.0,8.0,23.0,115.91,2.6,909070395161.0,85.0,104.2,81.8,23.0,41.2,17332850.0,52.132633,5.291266
845,3500,Xiao Yongming & family,58.0,China,Beijing,Fertilizer,Diversified,China,True,D,M,,,1964.0,7.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
846,3500,Michael Xie,54.0,United States,Los Altos Hills,Cybersecurity,Technology,United States,True,U,M,California,West,1969.0,2.0,20.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
847,3500,Yang Shaopeng,65.0,China,Qingdao,Shipping,Logistics,China,True,D,M,,,1958.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
848,3500,Nicoletta Zampillo,65.0,Monaco,Monaco,Eyeglasses,Fashion & Retail,Italy,False,N,F,,,1958.0,3.0,28.0,,,7184844193.0,,,,,,38964.0,43.7384176,7.4246158
849,3500,Barry Zekelman,56.0,Canada,Windsor,Steel,Manufacturing,Canada,False,U,M,,,1967.0,1.0,3.0,116.76,1.9,1736425629520.0,68.9,100.9,81.9,12.8,24.5,36991981.0,56.130366,-106.346771
850,3400,William Ackman,56.0,United States,New York,Hedge funds,Finance & Investments,United States,True,U,M,New York,Northeast,1966.0,5.0,11.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
851,3400,Somphote Ahunai,55.0,Thailand,Bangkok,Renewable energy,Energy,Thailand,True,D,M,,,1967.0,6.0,1.0,113.27,0.7,543649976166.0,49.3,99.8,76.9,14.9,29.5,69625582.0,15.870032,100.992541
852,3400,Igor Altushkin,52.0,Russia,Yekaterinburg,Metals,Metals & Mining,Russia,True,U,M,,,1970.0,9.0,10.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
853,3400,Ramon Ang,69.0,Philippines,Manila,Diversified,Food & Beverage,Philippines,True,U,M,,,1954.0,1.0,14.0,129.61,2.5,376795508680.0,35.5,107.5,71.1,14.0,43.1,108116615.0,12.879721,121.774017
854,3400,Acharya Balkrishna,50.0,India,Haridwar,Consumer goods,Food & Beverage,India,True,U,M,,,1972.0,7.0,25.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
855,3400,Markus Blocher,52.0,Switzerland,Wilen bei Wollerau,Chemicals,Manufacturing,Switzerland,False,U,M,,,1971.0,1.0,1.0,99.55,0.4,703082435360.0,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
856,3400,Richard Branson,72.0,British Virgin Islands,Necker Island,Virgin,Diversified,United Kingdom,True,D,M,,,1950.0,7.0,18.0,,,,,,,,,,,
857,3400,Cho Jung-ho,64.0,South Korea,Seoul,Finance,Finance & Investments,South Korea,False,U,M,,,1958.0,10.0,5.0,115.16,0.4,2029000000000.0,94.3,98.1,82.6,15.6,33.2,51709098.0,35.907757,127.766922
858,3400,Alessandra Garavoglia,63.0,Italy,Milan,Spirits,Food & Beverage,Italy,False,U,F,,,1960.0,2.0,6.0,110.62,0.6,2001244392042.0,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738
859,3400,Laurence Graff & family,84.0,Switzerland,Gstaad,Diamond jewelry,Fashion & Retail,United Kingdom,True,E,M,,,1938.0,6.0,13.0,99.55,0.4,703082435360.0,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
860,3400,"Amos Hostetter, Jr.",86.0,United States,Boston,Cable television,Media & Entertainment,United States,True,D,M,Massachusetts,Northeast,1937.0,1.0,12.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
861,3400,Robert Johnson,75.0,United States,Palm Beach,"Johnson & Johnson, sports",Sports,United States,False,N,M,Florida,South,1947.0,4.0,12.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
862,3400,Steven Klinsky,66.0,United States,New York,Investments,Finance & Investments,United States,True,E,M,New York,Northeast,1956.0,5.0,30.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
863,3400,William Lauder,62.0,United States,New York,Estee Lauder,Fashion & Retail,United States,False,D,M,New York,Northeast,1960.0,4.0,11.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
864,3400,John Middleton,68.0,United States,Bryn Mawr,Tobacco,Food & Beverage,United States,False,E,M,Pennsylvania,Northeast,1955.0,3.0,2.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
865,3400,Hiroshi Mikitani,58.0,Japan,Tokyo,Online retail,Fashion & Retail,Japan,True,D,M,,,1965.0,3.0,11.0,105.48,0.5,5081769542380.0,63.2,98.8,84.2,11.9,46.7,126226568.0,36.204824,138.252924
866,3400,Bob Parsons,72.0,United States,Scottsdale,Web hosting,Technology,United States,True,E,M,Arizona,West,1950.0,11.0,27.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
867,3400,J. Joe Ricketts & family,81.0,United States,Little Jackson Hole,TD Ameritrade,Finance & Investments,United States,True,D,M,Wyoming,South,1941.0,7.0,16.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
868,3400,Herb Simon,88.0,United States,Indianapolis,Real estate,Real Estate,United States,True,D,M,Indiana,Midwest,1934.0,10.0,23.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
869,3400,Leena Tewari,65.0,India,Mumbai,Pharmaceuticals,Healthcare,India,False,D,F,,,1957.0,9.0,3.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
870,3400,Stefan von Holtzbrinck,59.0,Germany,Stuttgart,Publishing,Media & Entertainment,Germany,False,U,M,,,1963.0,5.0,15.0,112.85,1.4,3845630030824.0,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
871,3400,Hans Peter Wild,81.0,Switzerland,Zug,Flavorings,Food & Beverage,Switzerland,False,D,M,,,1941.0,6.0,16.0,99.55,0.4,703082435360.0,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
872,3400,Wu Guanjiang & family,54.0,China,Chongqing,Pharmaceuticals,Healthcare,China,True,D,M,,,1968.0,12.0,21.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
873,3400,Yi Zheng,52.0,China,Hangzhou,Software,Technology,China,True,U,M,,,1970.0,10.0,15.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
874,3400,Eric Yuan & family,53.0,United States,Santa Clara,Zoom Video Communications,Technology,United States,True,D,M,California,West,1970.0,2.0,20.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
875,3400,Charles Zegar,75.0,United States,New York,Bloomberg LP,Media & Entertainment,United States,True,U,M,New York,Northeast,1948.0,2.0,29.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
876,3300,Mohed Altrad,75.0,France,Montpellier,"Scaffolding, cement mixers",Construction & Engineering,France,True,D,M,,,1948.0,3.0,9.0,110.05,1.1,2715518274227.0,65.6,102.5,82.5,24.2,60.7,67059887.0,46.227638,2.213749
877,3300,John Arnold,49.0,United States,Houston,Hedge funds,Finance & Investments,United States,True,E,M,Texas,South,1974.0,3.0,9.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
878,3300,Bill Austin,81.0,United States,Brownsville,Hearing aids,Manufacturing,United States,True,U,M,Texas,South,1942.0,2.0,25.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
879,3300,Chen Shibin,56.0,China,Lianyungang,Quartz products,Manufacturing,China,True,U,M,,,1966.0,11.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
880,3300,Bennett Dorrance,77.0,United States,Paradise Valley,Campbell Soup,Food & Beverage,United States,False,U,M,Arizona,West,1946.0,2.0,9.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
881,3300,Walter Faria,68.0,Brazil,Rio de Janeiro,Beer,Food & Beverage,Brazil,True,E,M,,,1955.0,4.0,1.0,167.4,3.7,1839758040766.0,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528
882,3300,Walter Frey,79.0,Switzerland,Küsnacht,Car dealerships,Automotive,Switzerland,False,U,M,,,1943.0,7.0,30.0,99.55,0.4,703082435360.0,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
883,3300,Fu Liquan & family,55.0,China,Hangzhou,Surveillance equipment,Technology,China,True,D,M,,,1967.0,8.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
884,3300,John Gandel,88.0,Australia,Melbourne,Shopping malls,Real Estate,Australia,False,E,M,,,1934.0,8.0,13.0,119.8,1.6,1392680589329.0,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136
885,3300,Peter Gilgan,72.0,Canada,Oakville,Homebuilding,Construction & Engineering,Canada,True,U,M,,,1951.0,1.0,1.0,116.76,1.9,1736425629520.0,68.9,100.9,81.9,12.8,24.5,36991981.0,56.130366,-106.346771
886,3300,Kwek Leng Beng,82.0,Singapore,Singapore,Diversified,Diversified,Singapore,False,U,M,,,1941.0,1.0,1.0,114.41,0.6,372062527489.0,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836
887,3300,Pablo Legorreta,59.0,United States,Sag Harbor,Investments,Finance & Investments,United States,True,D,M,New York,Northeast,1963.0,10.0,30.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
888,3300,Arnon Milchan,78.0,Israel,Tel Aviv,Movie making,Media & Entertainment,Israel,True,D,M,,,1944.0,12.0,6.0,108.15,0.8,395098666122.0,63.4,104.9,82.8,23.1,25.3,9053300.0,31.046051,34.851612
889,3300,Akio Nitori,79.0,Japan,Hokkaido,Home furnishings,Fashion & Retail,Japan,True,D,M,,,1944.0,3.0,5.0,105.48,0.5,5081769542380.0,63.2,98.8,84.2,11.9,46.7,126226568.0,36.204824,138.252924
890,3300,Julio Ponce Lerou,77.0,Chile,Santiago,Fertilizer,Metals & Mining,Chile,True,D,M,,,1945.0,11.0,13.0,131.91,2.6,282318159745.0,88.5,101.4,80.0,18.2,34.0,18952038.0,-35.675147,-71.542969
891,3300,Rodger Riney & family,77.0,United States,St. Louis,Discount brokerage,Finance & Investments,United States,True,D,M,Missouri,Midwest,1946.0,1.0,1.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
892,3300,Phil Ruffin,88.0,United States,Las Vegas,"Casinos, real estate",Diversified,United States,True,U,M,Nevada,West,1935.0,3.0,17.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
893,3300,Naguib Sawiris,68.0,Egypt,Cairo,Telecom,Telecom,Egypt,False,D,M,,,1954.0,6.0,15.0,288.57,9.2,303175127598.0,35.2,106.3,71.8,12.5,44.4,100388073.0,26.820553,30.802498
894,3300,Neil Shen,55.0,China,Hong Kong,Venture capital,Finance & Investments,Hong Kong,True,D,M,,,1967.0,12.0,16.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
895,3300,Gil Shwed,54.0,Israel,Tel Aviv,Software,Technology,Israel,True,D,M,,,1968.0,6.0,12.0,108.15,0.8,395098666122.0,63.4,104.9,82.8,23.1,25.3,9053300.0,31.046051,34.851612
896,3300,Stephen Smith,71.0,Canada,Toronto,Finance and investments,Finance & Investments,Canada,True,U,M,,,1951.0,6.0,2.0,116.76,1.9,1736425629520.0,68.9,100.9,81.9,12.8,24.5,36991981.0,56.130366,-106.346771
897,3300,Nik Storonsky,38.0,United Kingdom,London,Fintech,Finance & Investments,United Kingdom,True,D,M,,,1984.0,7.0,21.0,119.62,1.7,2827113184696.0,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
898,3300,Jeffrey Talpins,48.0,United States,Larchmont,Hedge fund,Finance & Investments,United States,True,U,M,New York,Northeast,1975.0,3.0,6.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
899,3300,Carl Thoma,74.0,United States,Dallas,Investments,Finance & Investments,United States,True,U,M,Texas,South,1948.0,10.0,12.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
900,3300,Todd Wanek,59.0,United States,St. Petersburg,Furniture,Manufacturing,United States,False,D,M,Florida,South,1964.0,3.0,16.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
901,3300,Xue Hua,53.0,China,Guangzhou,Agribusiness,Manufacturing,China,True,D,M,,,,,,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
902,3300,Takao Yasuda,73.0,Singapore,Singapore,Retail,Fashion & Retail,Japan,True,U,M,,,1949.0,5.0,7.0,114.41,0.6,372062527489.0,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836
903,3200,Karen Virginia Beckmann Legoretta,53.0,,,Tequila,Food & Beverage,Mexico,False,U,F,,,,,,,,,,,,,,,,
904,3200,Giuliana Benetton,85.0,Italy,Treviso,"Fashion retail, investments",Fashion & Retail,Italy,True,U,F,,,1937.0,7.0,8.0,110.62,0.6,2001244392042.0,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738
905,3200,Luciano Benetton,87.0,Italy,Ponzano Veneto,"Fashion retail, investments",Fashion & Retail,Italy,True,U,M,,,1935.0,5.0,13.0,110.62,0.6,2001244392042.0,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738
906,3200,Arun Bharat Ram,82.0,India,Delhi,Chemicals,Manufacturing,India,False,D,M,,,1940.0,11.0,15.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
907,3200,Ron Burkle,70.0,United Kingdom,London,"Supermarkets, investments",Finance & Investments,United States,True,U,M,,,1952.0,11.0,12.0,119.62,1.7,2827113184696.0,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
908,3200,Chen Kaixuan,64.0,China,Guangzhou,Household chemicals,Manufacturing,China,True,D,M,,,1958.0,5.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
909,3200,Brunello Cucinelli & family,69.0,Italy,Solomeo,Fashion,Fashion & Retail,Italy,True,U,M,,,1953.0,9.0,3.0,110.62,0.6,2001244392042.0,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738
910,3200,Antonio Del Valle Ruiz & family,84.0,Mexico,Mexico City,Chemicals,Manufacturing,Mexico,True,D,M,,,1938.0,8.0,13.0,141.54,3.6,1258286717125.0,40.2,105.8,75.0,13.1,55.1,126014024.0,23.634501,-102.552784
911,3200,Gustavo Denegri & family,86.0,Italy,torino,Biotech,Healthcare,Italy,True,Split Family Fortune,M,,,1937.0,3.0,17.0,110.62,0.6,2001244392042.0,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738
912,3200,Dong Jinggui,53.0,China,Wuxi,Electric scooters,Automotive,China,True,U,M,,,,,,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
913,3200,Charles Ergen,70.0,United States,Denver,Satellite TV,Media & Entertainment,United States,True,D,M,Colorado,West,1953.0,3.0,1.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
914,3200,David Filo,56.0,United States,Palo Alto,Yahoo,Technology,United States,True,D,M,California,West,1966.0,4.0,15.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
915,3200,Lindsay Fox,85.0,Australia,Melbourne,"Logistics, real estate",Logistics,Australia,True,U,M,,,1937.0,4.0,19.0,119.8,1.6,1392680589329.0,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136
916,3200,Sergei Galitsky,55.0,Russia,Krasnodar,Retail,Fashion & Retail,Russia,True,E,M,,,1967.0,8.0,14.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
917,3200,Senapathy Gopalakrishnan,67.0,India,Bangalore,Software services,Technology,India,True,D,M,,,1955.0,4.0,5.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
918,3200,Luciano Hang,60.0,Brazil,Brusque,Department stores,Fashion & Retail,Brazil,True,D,M,,,1962.0,10.0,11.0,167.4,3.7,1839758040766.0,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528
919,3200,Michael Hintze,69.0,United Kingdom,London,Investment,Finance & Investments,Australia,True,E,M,,,1953.0,7.0,27.0,119.62,1.7,2827113184696.0,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
920,3200,Hu Baifan,60.0,China,Shaoxing,Pharmaceuticals,Healthcare,China,True,D,M,,,1962.0,10.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
921,3200,Hamilton James & family,71.0,United States,New York,Investments,Finance & Investments,United States,True,U,M,New York,Northeast,1951.0,8.0,3.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
922,3200,Lee Boo-jin,52.0,South Korea,Seoul,Samsung,Technology,South Korea,False,D,F,,,1970.0,10.0,6.0,115.16,0.4,2029000000000.0,94.3,98.1,82.6,15.6,33.2,51709098.0,35.907757,127.766922
923,3200,Li Liangbin,55.0,China,Xinyu,Lithium,Manufacturing,China,True,D,M,,,1967.0,9.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
924,3200,Liang Feng,54.0,China,Shanghai,Manufacturing,Manufacturing,China,True,D,M,,,1968.0,11.0,22.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
925,3200,Samir Mehta,59.0,India,Ahmedabad,"Pharmaceuticals, power",Healthcare,India,False,U,M,,,1963.0,9.0,18.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
926,3200,Sudhir Mehta,68.0,India,Ahmedabad,"Pharmaceuticals, power",Healthcare,India,False,U,M,,,1954.0,4.0,10.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
927,3200,Aristotelis Mistakidis,61.0,Switzerland,Zug,"Mining, commodities",Metals & Mining,Greece,True,D,M,,,1961.0,11.0,21.0,99.55,0.4,703082435360.0,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
928,3200,Geoffrey Palmer,72.0,United States,Beverly Hills,Real estate,Real Estate,United States,False,N,M,California,West,1950.0,5.0,11.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
929,3200,Roger Penske,86.0,United States,Birmingham,Cars,Automotive,United States,True,U,M,Michigan,Midwest,1937.0,2.0,20.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
930,3200,Ravi Pillai,69.0,United Arab Emirates,Dubai,Construction,Construction & Engineering,India,True,U,M,,,1953.0,9.0,2.0,114.52,-1.9,421142267938.0,36.8,108.4,77.8,0.1,15.9,9770529.0,23.424076,53.847818
931,3200,David Rubenstein,73.0,United States,Bethesda,Private equity,Finance & Investments,United States,True,D,M,Maryland,South,1949.0,8.0,11.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
932,3200,Hilton Schlosberg,70.0,United States,Irvine,Energy drinks,Food & Beverage,United Kingdom,True,U,M,California,West,1953.0,1.0,1.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
933,3200,Klaus-Peter Schulenberg,71.0,Germany,Bremen,Ticketing service,Service,Germany,True,U,M,,,1951.0,7.0,1.0,112.85,1.4,3845630030824.0,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
934,3200,Lynn Schusterman & family,84.0,United States,Tulsa,"Oil & gas, investments",Energy,United States,False,D,F,Oklahoma,South,1939.0,1.0,21.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
935,3200,Isabella Seràgnoli,77.0,Italy,Bologna,Packaging,Manufacturing,Italy,False,U,F,,,1945.0,12.0,23.0,110.62,0.6,2001244392042.0,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738
936,3200,Shen Guojun,60.0,China,Beijing,Retail,Fashion & Retail,China,True,D,M,,,1962.0,7.0,31.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
937,3200,Warren Stephens,66.0,United States,Little Rock,Investment banking,Finance & Investments,United States,False,U,M,Arkansas,South,1957.0,2.0,18.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
938,3200,Pat Stryker,66.0,United States,Fort Collins,Medical equipment,Healthcare,United States,False,U,F,Colorado,West,1956.0,4.0,6.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
